NU_ANO_CENSO,SG_UF_IES,NO_MUNICIPIO_IES,TP_ORGANIZACAO_ACADEMICA,TP_REDE,CO_IES,NO_IES,SG_UF,NO_MUNICIPIO,NO_CURSO,CO_CURSO,NO_CINE_ROTULO,NO_CINE_AREA_ESPECIFICA,TP_GRAU_ACADEMICO,IN_GRATUITO,TP_MODALIDADE_ENSINO,QT_VG_TOTAL,QT_INSCRITO_TOTAL,CI,Ano CI,CI-EaD,Ano CI-EaD,IGC,Ano IGC,Código IES,CC,Ano CC,CPC,Ano CPC,ENADE,Ano ENADE,IDD,Ano IDD,Vagas Autorizadas,Situação
2023,DF,Brasília,1,1,2,UNIVERSIDADE DE BRASÍLIA,SP,Araras,Música,112164,Música formação de professor,Educação,2.0,1,2,0,0,5,2020.0,5,2023.0,5,2022.0,2.0,-,,4,2021.0,2,2017.0,3,2017.0,150.0,Em Atividade
2023,DF,Brasília,1,1,2,UNIVERSIDADE DE BRASÍLIA,SP,Araras,Teatro,112166,Teatro formação de professor,Educação,2.0,1,2,0,0,5,2020.0,5,2023.0,5,2022.0,2.0,-,,3,2009.0,3,2009.0,3,2009.0,150.0,Em Atividade
2023,DF,Brasília,1,1,2,UNIVERSIDADE DE BRASÍLIA,SP,Barretos,Artes Visuais,112158,Artes visuais formação de professor,Educação,2.0,1,2,0,0,5,2020.0,5,2023.0,5,2022.0,2.0,-,,3,2017.0,1,2017.0,2,2017.0,150.0,Em Atividade
2023,DF,Brasília,1,1,2,UNIVERSIDADE DE BRASÍLIA,SP,Barretos,Educação Física,112160,Educação física formação de professor,Educação,2.0,1,2,0,0,5,2020.0,5,2023.0,5,2022.0,2.0,4,2012.0,4,2021.0,SC,2017.0,SC,2017.0,150.0,Em Atividade
2023,DF,Brasília,1,1,2,UNIVERSIDADE DE BRASÍLIA,SP,Barretos,Geografia,122210,Geografia formação de professor,Educação,2.0,1,2,0,0,5,2020.0,5,2023.0,5,2022.0,2.0,4,2013.0,4,2021.0,3,2017.0,SC,2017.0,190.0,Em Atividade
2023,DF,Brasília,1,1,2,UNIVERSIDADE DE BRASÍLIA,SP,Itapetininga,Artes Visuais,112158,Artes visuais formação de professor,Educação,2.0,1,2,0,0,5,2020.0,5,2023.0,5,2022.0,2.0,-,,3,2017.0,1,2017.0,2,2017.0,150.0,Em Atividade
2023,DF,Brasília,1,1,2,UNIVERSIDADE DE BRASÍLIA,SP,Itapetininga,Física,1434981,Física formação de professor,Educação,2.0,1,2,0,0,5,2020.0,5,2023.0,5,2022.0,2.0,-,,-,,-,,-,,210.0,Em Atividade
2023,DF,Brasília,1,1,2,UNIVERSIDADE DE BRASÍLIA,SP,Itapetininga,Geografia,122210,Geografia formação de professor,Educação,2.0,1,2,0,0,5,2020.0,5,2023.0,5,2022.0,2.0,4,2013.0,4,2021.0,3,2017.0,SC,2017.0,190.0,Em Atividade
2023,DF,Brasília,1,1,2,UNIVERSIDADE DE BRASÍLIA,SP,Itapetininga,Letras - Língua Portuguesa E Respectiva Literatura,112162,Letras português formação de professor,Educação,2.0,1,2,0,0,5,2020.0,5,2023.0,5,2022.0,,,,,,,,,,,
2023,DF,Brasília,1,1,2,UNIVERSIDADE DE BRASÍLIA,SP,Itapetininga,Música,112164,Música formação de professor,Educação,2.0,1,2,0,0,5,2020.0,5,2023.0,5,2022.0,2.0,-,,4,2021.0,2,2017.0,3,2017.0,150.0,Em Atividade
2023,DF,Brasília,1,1,2,UNIVERSIDADE DE BRASÍLIA,SP,Itapetininga,Pedagogia,112170,Pedagogia,Educação,2.0,1,2,0,0,5,2020.0,5,2023.0,5,2022.0,2.0,-,,4,2021.0,3,2017.0,5,2017.0,150.0,Em Atividade
2023,DF,Brasília,1,1,2,UNIVERSIDADE DE BRASÍLIA,SP,Santos,Artes Visuais,112158,Artes visuais formação de professor,Educação,2.0,1,2,0,0,5,2020.0,5,2023.0,5,2022.0,2.0,-,,3,2017.0,1,2017.0,2,2017.0,150.0,Em Atividade
2023,DF,Brasília,1,1,2,UNIVERSIDADE DE BRASÍLIA,SP,Santos,Geografia,122210,Geografia formação de professor,Educação,2.0,1,2,0,0,5,2020.0,5,2023.0,5,2022.0,2.0,4,2013.0,4,2021.0,3,2017.0,SC,2017.0,190.0,Em Atividade
2023,DF,Brasília,1,1,2,UNIVERSIDADE DE BRASÍLIA,SP,Santos,Música,112164,Música formação de professor,Educação,2.0,1,2,0,0,5,2020.0,5,2023.0,5,2022.0,2.0,-,,4,2021.0,2,2017.0,3,2017.0,150.0,Em Atividade
2023,MG,Ouro Preto,1,1,6,UNIVERSIDADE FEDERAL DE OURO PRETO,SP,São José dos Campos,Administração Pública,111502,Administração pública,Negócios e administração,1.0,1,2,0,0,4,2013.0,4,2014.0,4,2022.0,6.0,-,,3,2018.0,2,2018.0,2,2018.0,780.0,Em Atividade
2023,MG,Ouro Preto,1,1,6,UNIVERSIDADE FEDERAL DE OURO PRETO,SP,São José dos Campos,Matemática,111506,Matemática formação de professor,Educação,2.0,1,2,0,0,4,2013.0,4,2014.0,4,2022.0,6.0,4,2013.0,3,2017.0,2,2017.0,2,2017.0,585.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,Araras,Agroecologia,115102,Agroecologia,Agricultura,1.0,1,1,63,128,5,2023.0,5,2019.0,5,2022.0,7.0,4,2011.0,4,2019.0,5,2019.0,3,2019.0,40.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,Araras,Biotecnologia,96779,Biotecnologia,Ciências biológicas e correlatas,1.0,1,1,40,204,5,2023.0,5,2019.0,5,2022.0,7.0,5,2019.0,-,,-,,-,,30.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,Araras,Ciências Biológicas,115078,Biologia formação de professor,Educação,2.0,1,1,58,283,5,2023.0,5,2019.0,5,2022.0,7.0,3,2011.0,4,2017.0,3,2017.0,2,2017.0,40.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,Araras,Engenharia Agronômica,632,Agronomia,Agricultura,1.0,1,1,58,456,5,2023.0,5,2019.0,5,2022.0,7.0,4,2008.0,4,2019.0,4,2019.0,3,2019.0,50.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,Araras,Física,115100,Física formação de professor,Educação,2.0,1,1,45,52,5,2023.0,5,2019.0,5,2022.0,7.0,4,2013.0,4,2017.0,4,2017.0,2,2017.0,40.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,Araras,Química,115098,Química formação de professor,Educação,2.0,1,1,60,125,5,2023.0,5,2019.0,5,2022.0,7.0,4,2014.0,4,2017.0,4,2017.0,3,2017.0,40.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,Buri,Administração,1322751,Administração,Negócios e administração,1.0,1,1,75,267,5,2023.0,5,2019.0,5,2022.0,7.0,5,2019.0,-,,-,,-,,50.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,Buri,Ciências Biológicas,1322704,Biologia,Ciências biológicas e correlatas,1.0,1,1,54,203,5,2023.0,5,2019.0,5,2022.0,7.0,5,2018.0,-,,-,,-,,40.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,Buri,Engenharia Agronômica,1270505,Agronomia,Agricultura,1.0,1,1,56,295,5,2023.0,5,2019.0,5,2022.0,7.0,4,2018.0,4,2019.0,3,2019.0,3,2019.0,50.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,Buri,Engenharia Ambiental,1270501,Engenharia ambiental,Engenharia e profissões correlatas,1.0,1,1,59,145,5,2023.0,5,2019.0,5,2022.0,7.0,4,2017.0,4,2019.0,4,2019.0,3,2019.0,50.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,Buri,Engenharia De Alimentos,1270499,Engenharia de alimentos,Produção e processamento,1.0,1,1,66,149,5,2023.0,5,2019.0,5,2022.0,7.0,4,2017.0,4,2019.0,4,2019.0,3,2019.0,50.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,Franca,Educação Musical,109343,Música formação de professor,Educação,2.0,1,2,0,0,5,2023.0,5,2019.0,5,2022.0,7.0,-,,4,2017.0,4,2017.0,3,2017.0,50.0,Em Extinção
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,Franca,Pedagogia,109353,Pedagogia,Educação,2.0,1,2,0,0,5,2023.0,5,2019.0,5,2022.0,7.0,-,,4,2017.0,5,2017.0,SC,2017.0,50.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,Itapetininga,Engenharia Ambiental,109378,Engenharia ambiental,Engenharia e profissões correlatas,1.0,1,2,0,0,5,2023.0,5,2019.0,5,2022.0,7.0,-,,4,2019.0,4,2019.0,SC,2019.0,570.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,Itapevi,Pedagogia,109353,Pedagogia,Educação,2.0,1,2,0,0,5,2023.0,5,2019.0,5,2022.0,7.0,-,,4,2017.0,5,2017.0,SC,2017.0,50.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,Sorocaba,Administração,115084,Administração,Negócios e administração,1.0,1,1,68,1238,5,2023.0,5,2019.0,5,2022.0,7.0,4,2011.0,4,2018.0,5,2018.0,2,2018.0,60.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,Sorocaba,Ciência Da Computação,112680,Ciência da computação,Computação e Tecnologias da Informação e Comunicação (TIC),1.0,1,1,65,989,5,2023.0,5,2019.0,5,2022.0,7.0,3,2011.0,4,2017.0,5,2017.0,4,2017.0,60.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,Sorocaba,Ciências Biológicas,96401,Biologia,Ciências biológicas e correlatas,1.0,1,1,45,567,5,2023.0,5,2019.0,5,2022.0,7.0,3,2010.0,4,2017.0,4,2017.0,3,2017.0,40.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,Sorocaba,Ciências Biológicas,96403,Biologia formação de professor,Educação,2.0,1,1,54,227,5,2023.0,5,2019.0,5,2022.0,7.0,4,2010.0,4,2017.0,3,2017.0,3,2017.0,40.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,Sorocaba,Ciências Biológicas,115096,Biologia formação de professor,Educação,2.0,1,1,32,182,5,2023.0,5,2019.0,5,2022.0,7.0,4,2014.0,4,2017.0,4,2017.0,3,2017.0,25.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,Sorocaba,Ciências Econômicas,112676,Economia,Ciências sociais e comportamentais,1.0,1,1,83,537,5,2023.0,5,2019.0,5,2022.0,7.0,4,2011.0,4,2018.0,3,2018.0,3,2018.0,60.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,Sorocaba,Engenharia De Produção,96407,Engenharia de produção,Produção e processamento,1.0,1,1,65,453,5,2023.0,5,2019.0,5,2022.0,7.0,5,2011.0,4,2019.0,4,2019.0,3,2019.0,60.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,Sorocaba,Engenharia Florestal,96436,Engenharia florestal,Silvicultura,1.0,1,1,45,200,5,2023.0,5,2019.0,5,2022.0,7.0,4,2012.0,4,2019.0,4,2019.0,3,2019.0,40.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,Sorocaba,Física,115088,Física formação de professor,Educação,2.0,1,1,67,112,5,2023.0,5,2019.0,5,2022.0,7.0,4,2014.0,4,2017.0,4,2017.0,3,2017.0,25.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,Sorocaba,Geografia,115080,Geografia formação de professor,Educação,2.0,1,1,92,289,5,2023.0,5,2019.0,5,2022.0,7.0,4,2014.0,4,2017.0,5,2017.0,3,2017.0,60.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,Sorocaba,Matemática,115086,Matemática formação de professor,Educação,2.0,1,1,39,82,5,2023.0,5,2019.0,5,2022.0,7.0,4,2014.0,4,2017.0,4,2017.0,3,2017.0,25.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,Sorocaba,Pedagogia,115076,Pedagogia,Educação,2.0,1,1,64,717,5,2023.0,5,2019.0,5,2022.0,7.0,4,2013.0,4,2017.0,5,2017.0,3,2017.0,60.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,Sorocaba,Química,115092,Química formação de professor,Educação,2.0,1,1,34,128,5,2023.0,5,2019.0,5,2022.0,7.0,4,2013.0,4,2017.0,4,2017.0,3,2017.0,25.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,Sorocaba,Turismo,96405,Turismo,Serviços pessoais,1.0,1,1,71,211,5,2023.0,5,2019.0,5,2022.0,7.0,5,2011.0,3,2018.0,4,2018.0,2,2018.0,40.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Abi - Filosofia,5000590,ABI Artes e humanidades,Programas básicos,,1,1,40,225,5,2023.0,5,2019.0,5,2022.0,,,,,,,,,,,
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Abi - Matemática,5000589,"ABI Ciências naturais, matemática e estatística",Programas básicos,,1,1,64,308,5,2023.0,5,2019.0,5,2022.0,,,,,,,,,,,
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Biblioteconomia E Ciência Da Informação,634,Biblioteconomia,Comunicação e informação,1.0,1,1,54,262,5,2023.0,5,2019.0,5,2022.0,7.0,5,2016.0,4,2009.0,3,2009.0,SC,2009.0,48.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Biotecnologia,115104,Biotecnologia,Ciências biológicas e correlatas,1.0,1,1,48,284,5,2023.0,5,2019.0,5,2022.0,7.0,5,2019.0,-,,-,,-,,40.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Ciência Da Computação,614,Ciência da computação,Computação e Tecnologias da Informação e Comunicação (TIC),1.0,1,1,83,901,5,2023.0,5,2019.0,5,2022.0,7.0,-,,4,2017.0,4,2017.0,3,2017.0,60.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Ciências Biológicas,621,Biologia formação de professor,Educação,2.0,1,1,34,227,5,2023.0,5,2019.0,5,2022.0,7.0,-,,4,2017.0,5,2017.0,3,2017.0,30.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Ciências Biológicas,300621,Biologia,Ciências biológicas e correlatas,1.0,1,1,36,450,5,2023.0,5,2019.0,5,2022.0,7.0,5,2024.0,3,2017.0,4,2017.0,2,2017.0,30.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Ciências Sociais,630,Ciências sociais,Ciências sociais e comportamentais,1.0,1,1,104,477,5,2023.0,5,2019.0,5,2022.0,7.0,-,,4,2017.0,4,2017.0,3,2017.0,90.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Educação Especial,115074,Educação especial formação de professor,Educação,2.0,1,1,56,198,5,2023.0,5,2019.0,5,2022.0,7.0,5,2019.0,-,,-,,-,,40.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Educação Física,635,Educação física formação de professor,Educação,2.0,1,1,54,659,5,2023.0,5,2019.0,5,2022.0,7.0,3,2009.0,4,2017.0,5,2017.0,3,2017.0,40.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Educação Física,300635,Educação física,Saúde,1.0,1,1,52,778,5,2023.0,5,2019.0,5,2022.0,7.0,4,2017.0,4,2019.0,5,2019.0,2,2019.0,40.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Enfermagem,626,Enfermagem,Saúde,1.0,1,1,35,1970,5,2023.0,5,2019.0,5,2022.0,7.0,5,2015.0,4,2019.0,5,2019.0,4,2019.0,30.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Engenharia Civil,615,Engenharia civil,Arquitetura e construção,1.0,1,1,108,630,5,2023.0,5,2019.0,5,2022.0,7.0,-,,4,2019.0,5,2019.0,3,2019.0,80.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Engenharia De Computação,631,Engenharia de computação (DCN Computação),Computação e Tecnologias da Informação e Comunicação (TIC),1.0,1,1,40,399,5,2023.0,5,2019.0,5,2022.0,7.0,-,,4,2019.0,4,2019.0,3,2019.0,30.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Engenharia De Materiais,616,Engenharia de materiais,Produção e processamento,1.0,1,1,124,338,5,2023.0,5,2019.0,5,2022.0,7.0,-,,4,2017.0,4,2017.0,3,2017.0,80.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Engenharia De Produção,87564,Engenharia de produção,Produção e processamento,1.0,1,1,116,658,5,2023.0,5,2019.0,5,2022.0,7.0,5,2010.0,4,2019.0,5,2019.0,3,2019.0,100.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Engenharia Elétrica,115110,Engenharia elétrica,Engenharia e profissões correlatas,1.0,1,1,66,308,5,2023.0,5,2019.0,5,2022.0,7.0,4,2013.0,4,2019.0,4,2019.0,3,2019.0,60.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Engenharia Física,45108,Engenharia física,Engenharia e profissões correlatas,1.0,1,1,46,127,5,2023.0,5,2019.0,5,2022.0,7.0,4,2014.0,4,2019.0,3,2019.0,3,2019.0,40.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Engenharia Mecânica,115106,Engenharia mecânica,Engenharia e profissões correlatas,1.0,1,1,93,414,5,2023.0,5,2019.0,5,2022.0,7.0,4,2013.0,4,2019.0,4,2019.0,3,2019.0,60.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Engenharia Química,619,Engenharia química,Engenharia e profissões correlatas,1.0,1,1,88,403,5,2023.0,5,2019.0,5,2022.0,7.0,-,,4,2019.0,4,2019.0,3,2019.0,80.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Estatística,622,Estatística,Matemática e estatística,1.0,1,1,65,217,5,2023.0,5,2019.0,5,2022.0,7.0,4,2019.0,4,2009.0,3,2009.0,SC,2009.0,45.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Filosofia,99189,Filosofia formação de professor,Educação,2.0,1,1,3,1,5,2023.0,5,2019.0,5,2022.0,7.0,5,2017.0,3,2017.0,3,2017.0,2,2017.0,18.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Filosofia,399189,Filosofia,Humanidades (exceto línguas),1.0,1,1,3,1,5,2023.0,5,2019.0,5,2022.0,7.0,4,2012.0,4,2017.0,5,2017.0,3,2017.0,18.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Fisioterapia,627,Fisioterapia,Saúde,1.0,1,1,45,1440,5,2023.0,5,2019.0,5,2022.0,7.0,4,2008.0,4,2019.0,5,2019.0,3,2019.0,40.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Física,623,Física formação de professor,Educação,2.0,1,1,46,54,5,2023.0,5,2019.0,5,2022.0,7.0,-,,4,2017.0,5,2017.0,3,2017.0,25.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Física,115070,Física formação de professor,Educação,2.0,1,1,54,65,5,2023.0,5,2019.0,5,2022.0,7.0,4,2013.0,3,2014.0,3,2014.0,-,,30.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Física,300623,Física,Ciências físicas,1.0,1,1,41,128,5,2023.0,5,2019.0,5,2022.0,7.0,4,2014.0,3,2017.0,3,2017.0,2,2017.0,25.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Gerontologia,115112,Gerontologia,Bem-estar,1.0,1,1,48,140,5,2023.0,5,2019.0,5,2022.0,7.0,4,2018.0,-,,-,,-,,40.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Gestão E Análise Ambiental,115108,Gestão ambiental,Engenharia e profissões correlatas,1.0,1,1,50,184,5,2023.0,5,2019.0,5,2022.0,7.0,5,2017.0,SC,2009.0,SC,2009.0,SC,2009.0,40.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Imagem E Som,639,Cinema e audiovisual,Artes,1.0,1,1,51,520,5,2023.0,5,2019.0,5,2022.0,7.0,3,2017.0,-,,-,,-,,44.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Letras - Espanhol,29672,Letras português espanhol formação de professor,Educação,2.0,1,1,24,109,5,2023.0,5,2019.0,5,2022.0,7.0,5,2024.0,4,2017.0,4,2017.0,3,2017.0,20.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Letras - Inglês,31302,Letras português inglês formação de professor,Educação,2.0,1,1,24,159,5,2023.0,5,2019.0,5,2022.0,7.0,5,2024.0,4,2017.0,5,2017.0,4,2017.0,20.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Linguística,115082,Letras linguística,Línguas,1.0,1,1,44,73,5,2023.0,5,2019.0,5,2022.0,7.0,5,2018.0,-,,-,,-,,40.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Matemática,624,Matemática formação de professor,Educação,2.0,1,1,2,2,5,2023.0,5,2019.0,5,2022.0,7.0,-,,4,2017.0,4,2017.0,3,2017.0,30.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Matemática,637,Matemática formação de professor,Educação,2.0,1,1,72,160,5,2023.0,5,2019.0,5,2022.0,7.0,-,,4,2017.0,4,2017.0,4,2017.0,50.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Matemática,300624,Matemática,Matemática e estatística,1.0,1,1,1,1,5,2023.0,5,2019.0,5,2022.0,7.0,5,2024.0,3,2017.0,3,2017.0,2,2017.0,30.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Medicina,90091,Medicina,Saúde,1.0,1,1,46,5406,5,2023.0,5,2019.0,5,2022.0,7.0,5,2017.0,4,2019.0,5,2019.0,4,2019.0,40.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Música,81283,Música formação de professor,Educação,2.0,1,1,58,178,5,2023.0,5,2019.0,5,2022.0,7.0,4,2008.0,3,2017.0,4,2017.0,3,2017.0,24.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Pedagogia,115558,Pedagogia,Educação,2.0,1,1,117,1023,5,2023.0,5,2019.0,5,2022.0,7.0,4,2013.0,4,2017.0,5,2017.0,3,2017.0,90.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Psicologia,109478,Psicologia,Ciências sociais e comportamentais,1.0,1,1,47,2492,5,2023.0,5,2019.0,5,2022.0,7.0,4,2012.0,4,2018.0,5,2018.0,2,2018.0,40.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Química,45111,Química formação de professor,Educação,2.0,1,1,42,127,5,2023.0,5,2019.0,5,2022.0,7.0,4,2024.0,4,2017.0,4,2017.0,3,2017.0,30.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Química,300625,Química,Ciências físicas,1.0,1,1,69,275,5,2023.0,5,2019.0,5,2022.0,7.0,5,2024.0,4,2017.0,4,2017.0,3,2017.0,60.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Terapia Ocupacional,628,Terapia ocupacional,Saúde,1.0,1,1,46,600,5,2023.0,5,2019.0,5,2022.0,7.0,5,2019.0,5,2010.0,5,2010.0,-,,40.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Tradução E Interpretação Em Língua Brasileira De Sinais - Libras/Língua Portuguesa,1305952,Letras português língua brasileira de sinais,Línguas,1.0,1,1,62,132,5,2023.0,5,2019.0,5,2022.0,7.0,5,2017.0,-,,-,,-,,30.0,Em Atividade
